;4.2 Measuring reuse;;;;;;;;
I8;"Have any public bodies in your country launched or performed any activities in the past year to understand which and how (open) datasets are reused?

For Explanation:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;Change;Yes;N/A;;;
;Type of activity;Answer 2023;Explanation 2023;Confirm, change or complement answer/explanation from 2023;New answer (optional);New explanation (optional);;;
I8-a;Automated feedback mechanisms tracking users´ access to datasets;new question;new question;Change;No;;;;
I8-b;Surveys;new question;new question;Change;Yes;Surveys for data stewards, NGOs, academia, companies are used as source for Open data impact report.;;;
I8-c;Interviews/workshops with reusers;new question;new question;Change;Yes;NGO Alvaria interviewed local municipalities to find out if their open data activities are sustainable. https://www.alvaria.sk/udrzatelnost-samospravnych-portalov-otvorenych-dat-analyza/;;;
I8-d;Other;new question;new question;Change;Yes;Open data impact report (first);;;
I9;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers' needs in order to further stimulate the reuse of open data?

For Explanation:
* If yes, which of the following activities have been performed? Please describe how the activity has helped you better stimulate reuse.
* Multiple answers are possible.";Yes;N/A;Confirm;;N/A;;;
;Type of activity;Answer 2023;Explanation 2023;Confirm, change or complement answer/explanation from 2023;New answer (optional);New explanation (optional);;;
I9-a;Regular feedback sessions with portal users ;new question;new question;Change;Yes;Geodesy, Cartography and Cadastre Authority of the Slovak Republic had communication with open data users via consultations (NGO Slovensko.Digital, archeology – using air laser scanning data). ;;;
I9-b;Social media sentiment analysis ;new question;new question;Change;No;;;;
I9-c;Other;new question;new question;Change;Yes;Industrial property office published poll on website regarding most requested datasets (https://www.indprop.gov.sk/dotaznik-spokojnosti/Vyhodnotenie-ankiet);;;
I10;"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: How does the gathering happen? ";Yes;Reuse cases is gathered throught national open data portal (data.gov.sk) and workshops on open data impact (see Q.29).;Change;Yes;Gathering happens via searching web and local websites, questionaire for data stewards of public bodies (including some municipal), national open data portal - eveyone can register reuse case;;;
I11;"Are there any public bodies in your country that have developed a systematic ways of classifying the gathered reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: According to which categories are reuse cases classified (e.g. by policy field)?";No;;Change;Yes;We classify them to categories (agriulture, health, education,...) and types (aplication, website, visualisation, analysis ...), we also distinguish who is author (NGO, public office, company, ...);;;
;4.3 Created impact;;;;;;;;
;4.3a Governmental impact;;;;;;;;
I12;"Is any data on the impact created by open data on governmental challenges (e.g. efficiency, effectiveness, transparency, decision-making capacity) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.

";yes;Impact will by monitored in accordance wih Methodology for measure of open data impact and reuse which has tools for mapping and measuring impact (interviews, gathering reuses, metrics, etc.). Methodology for measure of open data impact and reuse was published in August 2023 (https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101829221&preview=/101829221/134155049/metodika_dopad_otvorenych_dat_final.docx)*. Some inputs are available from series of workshops on open data impact (via Jamboard and discussion) Workshop n. 4 https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101829238. Information on impact are available from presentations of data reusers (https://wiki.vicepremier.gov.sk/download/attachments/101829238/PPT_TIS%5B22739%5D.pptx?version=1&modificationDate=1683275779177&api=v2 - slides 7,9,11,12, https://wiki.vicepremier.gov.sk/download/attachments/101829238/uvostat.pptx?version=1&modificationDate=1683275741427&api=v2 - slides 6-13)* *updated Response to reviewer: Public office tend to copy NGO data project, because it is well designed (judical decisions). Data are used by academy, students, attorneys, journalists, public. There are 100 different referers who refer to public procurement data (UVOSTAT): media, public offices, NGOs, cities, self-governing regions, private companies;Change;Yes;Information on impact are available from presentations of data reusers (https://wiki.vicepremier.gov.sk/download/attachments/101829238/PPT_TIS%5B22739%5D.pptx?version=1&modificationDate=1683275779177&api=v2 - slides 7,9,11,12, https://wiki.vicepremier.gov.sk/download/attachments/101829238/uvostat.pptx?version=1&modificationDate=1683275741427&api=v2 - slides 6-13) Public office tend to copy NGO data project, because it is well designed (judical decisions). Data are used by academy, students, attorneys, journalists, public. There are 100 different referers who refer to public procurement data (UVOSTAT): media, public offices, NGOs, cities, self-governing regions, private companies;;;
I13;"Is the use of open data in your country having an impact on the efficiency and effectiveness of the government (at any level) in delivering public services? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"1) Uvostat.sk - portal that analyses open data on public procurement of the central government bodies, government companies and institution. By analysing and visualisation of data, public purchases are more transparent and understandable (the most successful companies, contractors), the ""biggest"" government buyers and the scope of missbehavior is limited.  https://uvostat.sk/topstatistiky Uvostat makes also various type of analyses about efficiency of public spending/ or potential biases based on the data on public procurements https://uvostat.sk/blog Project led by volunteer, programator and activist Miroslav Babič. Datasets: https://data.slovensko.sk/datasety?publisher=https%3A%2F%2Fdata.gov.sk%2Fid%2Flegal-subject%2F31797903
2) www.Zindex.sk is a tool for analysing public procurement  data. Based on data, it measures how transparently and efficient  particular contracting authority has acted. Zindex compares individual contracting authority and gives them feedback - where they thrive and where they have reserves. It analyses public procurements of contral government organizations, self-governing regions and other public administration bodies. Based on evaluation, it creates various rankings https://www.zindex.sk/category/detail/KRAJ/11/ Datasets are same as for Uvostat.sk ";;;
I14;"Is the use of open data in your country having an impact on transparency and accountability of public administrations?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"1) The project otvorenesudy.sk (The open courts) by Transparency international Slovakia. The Open Courts project is a contribution to improving the debate on the Slovak judiciary in three ways: improves the availability of data on the activities and performance of courts and judges, interconnects this data and allows comparison, it does so in an targeted manner - at the level of individual judges and courts."" Via analyses of open data, Transparency was able to identify family connection among juries (possible conflict of interest) , quality of judicial decisions by appeal, speed, etc. Project contributes to the ongoing judicial reform. Datasets: https://data.slovensko.sk/datasety/7bc5153f-1d83-446d-b69f-70d4e8becce1 2) Uvostat - see above, 3) Zindex - see above. ";;;
I15;"Is the use of open data in your country having an impact on policy-making processes (i.e. are public administrations making use of the data as evidence for the problem identification and policy formulation)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Banská Bystrica self governing region used open data widely in analysis and data bases for Plan of economic and social developent for 2022-2030 https://www.bbsk.sk/phsr-bbsk-2022-2030 Data base: https://old.bbsk.sk/%C3%9Arad/Organiza%C4%8Dn%C3%A9jednotky%C3%9AraduBBSK/Oddeleniestrat%C3%A9gi%C3%ADaanal%C3%BDz/Integrovan%C3%A1%C3%BAzemn%C3%A1strat%C3%A9giaBBSKnaroky2021-2027/D%C3%A1tov%C3%A9podklady.aspx They use various source datasets from Statistical office of SR: https://data.slovensko.sk/datasety?publisher=https%3A%2F%2Fdata.gov.sk%2Fid%2Flegal-subject%2F00166197;;;
I16;"Is the use of open data in your country having an impact on decision-making processes (i.e. are public administrations making use of the data as evidence to be included in their daily operations)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;According to information gathered from Finstat, several tens of public bodies use Finstat (www.finstat.sk) services for its daily operations and decision-making (checking supliers, gathering informations on companies, market research, financial data from financial statements processing etc.).;;;
;4.3b Social impact;;;;;;;;
I17;"Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.

";yes;Impact will by monitored in accordance wih Methodology for measure of open data impact and reuse which has tools for mapping and measuring impact (interviews, gathering reuses, metrics, etc.). Methodology for measure of open data impact and reuse was published in August 2023 (https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101829221&preview=/101829221/134155049/metodika_dopad_otvorenych_dat_final.docx).* Some inputs are available from series of workshops on open data impact (via Jamboard and discussion). Workshop n. 3 https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101829238 Information on impact are available from presentation of Roma Atlas: https://wiki.vicepremier.gov.sk/download/attachments/101829238/Atlas_prezentacia.pptx?version=1&modificationDate=1678799380283&api=v2 - slides 12-13* *updated Response to reviewer: Data from Atlas are used for different purposes: setting national policies, using european funds, evaluation of the impact of policies;Change;Yes;Information on impact are available from presentation of Roma Atlas: https://wiki.vicepremier.gov.sk/download/attachments/101829238/Atlas_prezentacia.pptx?version=1&modificationDate=1678799380283&api=v2 - slides 12-13  Data from Atlas are used for different purposes: setting national policies, using european funds, evaluation of the impact of policies;;;
I18;"Is the use of open data in your country having an impact on society´s ability to reduce inequality and better include minorities, migrants, and/or refugees? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"1) Some of the municipalities and self-governing regions re-use data of Roma Atlas https://www.minv.sk/?atlas-romskych-komunit-2019 that map number of Roma people, their living conditions and distribution in regions in Slovakia. The author of Roma Atlas is Pleninpotentiary of Roma communities. Self-governing regions - Prešov, Košice, visualise data from Roma Atlas in map in order to understand how is status changed over the years and use map outputs to design measures at regional level. Reuse cases: https://geopresovregion.sk/web/web_mrk/#9/49.1000/21.3000 ;  https://www.geoportalksk.sk/web/romske_komunity_v_ksk/#9/48.6778/21.2700  Dataset: https://data.slovensko.sk/datasety/51dfd32f-d912-4e12-a45c-c4d41a03da08";;;
I19;"Is the use of open data in your country having an impact on issues about housing in urban areas? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;1) City of Košice created visualisations containg useful information on wellbeing of citizens - Quality of air https://opendata.kosice.sk/pages/763f91fbc8844649b940302b3447825b Dataset:https://opendata.kosice.sk/datasets/fe706bd590aa49a6bb7abd0a96f4b17f_0/explore 2) NGO Alvaria created dashboard on kindergartens from open data sources - dashboard enables local municipalities to compare demographic trends and available capacity https://www.alvaria.sk/vizualizovali-sme-oficialne-udaje-o-skolkach/ Dataset: various datasets are used, f.e. https://data.slovensko.sk/datasety/5f06473c-f69f-4ad1-ad55-34a13d96e9c6;;;
I20;"Is the use of open data in your country having an impact on the issues of health and wellbeing? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;1) City of Košice created visualisations containg useful information on wellbeing of citizens - Schools https://opendata.kosice.sk/pages/677752b2747447f0be5b327047ba9e00 Dataset: https://opendata.kosice.sk/datasets/52248c5a80b5437bbcbea3d955c77e78_0/explore Criminal offences https://opendata.kosice.sk/pages/9bcfaab7a37e4501995f7bc1e265d1b3 Dataset: https://opendata.kosice.sk/datasets/bb74db8fe2de4cc3ac919b9c16cc6a70_0/explore 2) Banská Bystrica self governing region created dashboard story containing informaion on demographic change between 2011 and 2021: https://opendata.bbsk.sk/apps/b63b7c3a9bad4cc28017ce38fb569995/explore Datasets: https://opendata.bbsk.sk/search?categories=%252Fcategories%252Fdemografia&collection=dataset;;;
I21;"Is the use of open data in your country having an impact on the society´s level of education and skills (e.g. data literacy)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;In 2022-23, NGO Alvaria organized a training program Spoznaj otvorené dáta - on 5 high schools, series of 2 workshops were organized, learning young people what are open data, how can they be used and visualised via free tools. https://www.alvaria.sk/realizovali-sme-projekt-spoznaj-otvorene-data-urceny-pre-stredne-skoly/ E-learning was created for other schools, training materials from project are included. https://www.alvaria.sk/kurz/spoznaj-otvorene-data-kurz-pre-stredne-skoly/;;;
;4.3c Environmental impact;;;;;;;;
I22;"Is any data on the impact created by open data on environmental challenges (e.g. climate change and environmental degradation, as highlighted in the Eurpean Green Deal) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify (1)  what kind of data source proves this impact and (2) provide the URLs to this data.
";yes;"Impact will by monitored in accordance wih Methodology for measure of open data impact and reuse which has tools for mapping and measuring impact (interviews, gathering reuses, metrics, etc.). Methodology for measure of open data impact and reuse was published in August 2023 (https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101829221&preview=/101829221/134155049/metodika_dopad_otvorenych_dat_final.docx).* Some inputs are available from series of workshops on open data impact (via Jamboard and discussion). https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101829238 There has been organised set of events aiming to stimulate the development of new added value on top of open data in the field of enviroment:
https://inovacie.bratislava.sk/climathon/ 
https://www.citython.sk/2022kosice/ 
https://www.citython.sk/2022zilina/ 
Information on impact are available from presentation of project Dnes dycham - open data reuser https://wiki.vicepremier.gov.sk/download/attachments/101829238/Dnesdycham_SAZP.PPTX?version=1&modificationDate=1684749577723&api=v2 - slides 8,9* *updated
Response to reviewer: App has collected in few months 62 users comments and 1 000+ downloads.";Change;Yes;"There has been organised set of events aiming to stimulate the development of new added value on top of open data in the field of enviroment:
https://inovacie.bratislava.sk/climathon/ 
https://www.citython.sk/2022kosice/ 
https://www.citython.sk/2022zilina/ 
Information on impact are available from presentation of project Dnes dycham - open data reuser https://wiki.vicepremier.gov.sk/download/attachments/101829238/Dnesdycham_SAZP.PPTX?version=1&modificationDate=1684749577723&api=v2 - slides 8,9
Response to reviewer: App has collected in few months 62 users comments and 1 000+ downloads.";;;
I23;"Is the use of open data in your country having an impact on the level of protection of biodiversity (e.g. maintaining a good air and water quality)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;1) National forests of Slovakia published created project Otvorenelesy, that publishes data on wood harvesting, transport and selling. Data can be viewed on map, charts or downloaded via OpenAPI. It is possible to search in records. https://otvorene.lesy.sk/drevo 2) Dnes dýcham - webapp and android app shows realtime information on quality of air from official sources, it supports schools to teach pupils on enviromental problems via setting up their own air quality monitoring with donated sensors https://dnesdycham.populair.sk/;;;
I24;"Is the use of open data in your country having an impact on the achievement of more environment-friendly cities (e.g., environment-friendly transport systems, waste management etc.)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Najdispoj.sk - project created by university student use open data on train and bus timetables to search journey from point A to point B using public transport. Application can search fastest journey or journey with fewest changes. Journey is displayed on map with details (times, number of line, etc.)  Data sources are described in this article: https://www.alvaria.sk/najdispoj-sk-uzitocny-vyhladavac-spojov-verejnej-dopravy/ 2)Analysis on how to decrease emissions in road transport (https://www.minzp.sk/files/iep/analyzy/iep_cisto_a_zbesilo.pdf);;;
I25;"Is the use of open data in your country having an impact on the fight against climate change, for example by undertaking predictive monitoring, preventive actions, or a differentiated response to connected disasters?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;1) Košice self governing region created interactive map on climate change and its consecvences - it shows data on vulnerabiliy of municipalies to climate change, change of temperature, adaptive capacity, etc. https://www.geoportalksk.sk/mapstore/#/viewer/openlayers/3171 Dataset: https://www.geoportalksk.sk/geonetwork/srv/slo/catalog.search#/metadata/6623428f-6d5c-4c2c-896f-57099178831c 2) Evaluation of environmental performance Institute of environmental analysis with OECD https://www.minzp.sk/iep/publikacie/ekonomicke-analyzy/hodnotenie-environmentalnej-vykonnosti-sr/ 3) Trnava self governing region visualised environmental burdens in region https://opendata.trnava-vuc.sk/maps/53c0782093ba4c54822f88d09847ba02/explore?location=48.354516%2C17.536159%2C9.02 Dataset:https://opendata.trnava-vuc.sk/maps/opendata-ttsk::environmentalne-zataze-na-uzemi-ttsk/about;;;
I26;"Is the use of open data in your country having an impact on the consumption of energy based on fuel and the switch to renewables? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"1) Project Fakty o klíme - shows varius information on climate change in beautiful, sharable way, including information on CO2 created by varius sources of energy: https://faktyoklime.sk/infografiky/elektrina-sr 
";;;
;4.3d Economic impact;;;;;;;;
I27;"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.

";yes;Impact will by monitored in accordance wih Methodology for measure of open data impact and reuse which has tools for mapping and measuring impact (interviews, gathering reuses, metrics, etc.). Methodology for measure of open data impact and reuse was published in August 2023 (https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101829221&preview=/101829221/134155049/metodika_dopad_otvorenych_dat_final.docx).*  Some inputs are available from series of workshops on open data impact (via Jamboard and discussion). https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=101829238  Information on impact are available from presentation of data reuser No limit developers (https://wiki.vicepremier.gov.sk/download/attachments/101829238/nolimit_mhd_presov.pptx?version=1&modificationDate=1690875993537&api=v2 - slides 4-6)* *updated Response to reviewer: App has 45 000+ downloads in single city (Prešov). It is one of most successful transport apps in Slovakia.;Change;Yes;Information on impact are available from presentation of data reuser No limit developers (https://wiki.vicepremier.gov.sk/download/attachments/101829238/nolimit_mhd_presov.pptx?version=1&modificationDate=1690875993537&api=v2 - slides 4-6)  App has 45 000+ downloads in single city (Prešov). It is one of most successful transport apps in Slovakia.;;;
I28;"Is the use of open data in your country having an impact on the level of employment? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;"1) Finstat.sk - portal of the commercial company that analyses open data from the central governmen related to the credibility and trustwortines of slovak companies. It integrates more than 20 data sources from the central government: Company register, Register of financial statements, Beneficial ownership register, Judicial Desicions, etc. In 2021, company Finstat gained sales in 2,1 mil. EUR and have aproimately 30 employees. https://finstat.sk/o-finstate ; https://finstat.sk/47165367 Finstat uses many source datasets and APIs: https://finstat.sk/premium
2) GrantExpert - private company that build business model on  open data around ESIF. Portal www.itms2014.sk is a central information system that serves for registration and subsequent processing, export and monitoring of data on programming, project and financial management, control and audit for the programming period 2014-2020. It provides also open data via API  https://opendata.itms2014.sk/swagger/?url=/v2/swagger.json#/projekt/projektVRealizacii_show Company GrantExpert is a consument of ITMS open data - Among the other services,  it provides automatized monitoring of open grants based to the criteria to clients, sale on demand Power BI dasboards to clients for better management of his/her approved ESIF projects https://www.grantexpert.sk/  In 2021, GrantExpert gained more than 80.000 € in sales and has at least 3 employees. 
3) Ekosystem.slovensko.digital - Company ""Slovensko.Digital Services"" provides to customers products driven by open data. E.g. Autoform that can be integrated to the clients system for autofilling contact and invoicing data about companies and self-employed. It uses open data from Registry of  legal entities and the list of activated mailboxes via www.slovensko.sk (gov service) https://ekosystem.slovensko.digital/sluzby/autoform In 2020, Slovensko.Digital Services has almost 60.000 € in sales and employed 2-4 employees. 
4) KPMG estimates that in 2023 there are 7 185 employed people directly or indirectly connected with open data, this figure is expected to rise to 9 510 by 2025.";;;
I29;"Is the use of open data in your country having an impact on the level of innovation and the adoption of new technologies? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;1) Finstat is providing innovative commercial services based on machine learning algoritms (crawling web pages of companies to find out information). https://news.finstat.sk/clanky/finstat-skore/ 2) No Limit (MHD Prešov) and specially project Najdispoj.sk are building applications to find routes using open data timetables and vehicle position information.  Dataset: https://egov.presov.sk/geodatakatalog/dpmp.csv: ;;;
I30;"Is the use of open data in your country having an impact on the level of entrepreneurship (especially of women and minorities) and business creation (especially with Small- and Medium-sized Enterprises)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;Yes, majority of open data projects are small and medium businesses, startups and nonprofits. ;;;
I31;"Is the use of open data in your country having an impact on the level of productivity? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";new question;new question;Change;Yes;In questionnaire for municipalities in 2023, most municipalities stated: open data created opportunities for cooperation with partners from the public sector, improvements have been made at the office or for its residents, citizens participate more in the discussions on local government topics (http://www.alvaria.sk/wp-content/uploads/2023/08/Report_prieskum_udrzatelnost_open_data_samospravy.docx, Q9), see I18-c;;;
